title;price;place a;place b;place c;size;lat;long
Vukov Spomenik, Kraljice Marije, pravi beogradski;150.000,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";80;44.8046413;20.4832729
Južni Bulevar, Đerdapska, 49m2 ID#38093;114.000,00;"Beograd ";"Opština Vračar ";"Južni bulevar ";49;44.793588;20.4809591
Mirijevo, Meše Selimovića, 80m2 ID#39947;140.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";80;44.7854051;20.5461547
Južni Bulevar, Šumatovačka, 82m2+garažno mesto ID#;295.200,00;"Beograd ";"Opština Vračar ";"Južni bulevar ";82;44.793588;20.4809591
Hala Pionir, Bulevar Despota Stefana, 70m2 ID#3641;155.000,00;"Beograd ";"Opština Palilula ";"Centar ";70;34.8325353;-92.1873959
Mirijevo, Pupinova, 61m2 ID#34197;71.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";61;44.7854051;20.5461547
Lekino Brdo, Davida Pajića, 49,02m2 ID#35369;139.650,00;"Beograd ";"Opština Voždovac ";"Lekino brdo ";49;44.7891937;20.4947692
Lekino Brdo,Davida Pajića, 80m2 ID#35379;228.000,00;"Beograd ";"Opština Voždovac ";"Lekino brdo ";80;44.7891937;20.4947692
Vračar, Gospodara Vučića, 83,17m2, novogradnja ID#;274.461,00;"Beograd ";"Opština Vračar ";"Južni bulevar ";83;44.793588;20.4809591
Tašmajdan, Miročka, 246m2 ID#40001;1.000.000,00;"Beograd ";"Opština Palilula ";"Tašmajdan ";246;44.8096815;20.469996
Vračar, Gospodara Vučića, 53,26m2, novogradnja ID#;175.758,00;"Beograd ";"Opština Vračar ";"Južni bulevar ";53;44.793588;20.4809591
Blok 45,Jurija Gagarina,70m2 ID#42135;198.000,00;"Beograd ";"Opština Novi Beograd ";Blok 45 (TC Enjub);70;44.7983726;20.3743625
Vračar, Gospodara Vučića, 80,47m2, novogradnja ID#;265.510,00;"Beograd ";"Opština Vračar ";"Južni bulevar ";80;44.793588;20.4809591
Batajnica, Žarka Bokuna, 105m2, duplex ID#42181;141.000,00;"Beograd ";"Opština Zemun ";"Batajnica ";105;44.9061323;20.2748158
Novi Beograd, Blok 72 - Dr Ivana Ribara 53m2;125.000,00;"Beograd ";"Opština Novi Beograd ";Blok 72;53;44.7998622;20.3677259
Stepa Stepanović, 110m2, VI, cg, uknj;269.000,00;"Beograd ";"Opština Voždovac ";"Naselje Stepa Stepanović ";110;44.75355;20.49656
Lux stan na Mirijevu ID#118519;145.200,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";66;44.7854051;20.5461547
Zeleni venac, 62m2, II, ta, uknj.;250.000,00;"Beograd ";"Opština Savski venac ";"Beograđanka ";62;44.8072274;20.4635488
Komplet renoviran, parking ID#121852;96.000,00;"Beograd ";"Opština Vračar ";"Crveni krst ";30;44.795856;20.4882292
Mirijevo, Zvezdara;89.240,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";44,62;44.7854051;20.5461547
Mirijevo, Zvezdara;102.050,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";58,31;44.7854051;20.5461547
Ledine, Sterijina, 2.5 stan u izgradnji;97.500,00;"Beograd ";"Opština Surčin ";"Ledine ";59;44.8035245;20.3432558
Banatska Zemun 112m2 + 18m2 terase;260.000,00;"Beograd ";"Opština Zemun ";"Ugrinovačka ";112;44.8496714;20.3894609
Novi Beograd Opština penthaus 35m2 terasa 70m2;170.000,00;"Beograd ";"Opština Novi Beograd ";"Opština ";35;null;null
Beograd, Bogoslovija, Stan, 3.0, 97m2;147.000,00;"Beograd ";"Opština Palilula ";"Bogoslovija ";97;44.8151594;20.488473
Beograd, Dorćol, Stan, 3.0, 62m2;160.000,00;"Beograd ";"Opština Stari grad ";"Dorćol ";62;44.8252158;20.460523
Vojvode Vlahovića, Voždovac;185.000,00;"Beograd ";"Opština Voždovac ";"Vojvode Vlahovića ";81;44.7598913;20.5068129
Zvezdara,Severni bulevar, Veljka Dugoševića, 2.5;140.000,00;"Beograd ";"Opština Zvezdara ";"Severni bulevar ";55;44.8103739;20.4933597
Zemun - Kej oslobođenja, divan pogled na Dunav;185.000,00;"Beograd ";"Opština Zemun ";"Kej ";50;null;null
Zemun - Zemunske kapije, Skopljanska 2.0;101.275,00;"Beograd ";"Opština Zemun ";"Gornji grad ";41;46.2961712;14.8062347
Šavnička (14M2+5M2), Žarkovo, Čukarica;35.000,00;"Beograd ";"Opština Čukarica ";"Žarkovo ";14;44.7615346;20.4130631
Dvosoban stan blok 70;147.000,00;"Beograd ";"Opština Novi Beograd ";Blok 70 (kineski tržni centar);65;44.80285809999999;20.3931315
Zemun, Banatska, starija zgr, termo fasada, I spr.;119.900,00;"Beograd ";"Opština Zemun ";"Gornji grad ";76;46.2961712;14.8062347
Gornji Dorćol, Dositejeva, 3.0. 99m2, terasa;446.000,00;"Beograd ";"Opština Stari grad ";"Trg Republike ";99;46.0508788;14.5009992
Mirijevo-R.Markovića, 91m2, pr, cg, uknj.;180.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";91;44.7854051;20.5461547
Braće Jerković, 2.0, 48m2 ID#1781;143.000,00;"Beograd ";"Opština Voždovac ";"Braće Jerković ";48;44.7705535;20.4943111
Pazinska, Trošarina, Voždovac;385.000,00;"Beograd ";"Opština Voždovac ";"Trošarina ";144;44.7612309;20.4827283
Petlovo brdo, Mrakovička, 60m2 ID#42755;87.000,00;"Beograd ";"Opština Rakovica ";"Petlovo brdo ";60;44.7220194;20.4242951
Borca Centar 1;126.380,00;"Beograd ";"Opština Palilula ";"Borča ";74;44.8787385;20.4667137
Ljubomira Ivkovića Šuce, Labudovo brdo, Rakovica;148.000,00;"Beograd ";"Opština Rakovica ";"Labudovo brdo ";105;44.7281854;20.4235866
Nova cena - Htl JU, 5s, III, sredite po svom;296.888,00;"Beograd ";"Opština Novi Beograd ";"Opština ";110;null;null
Nova cena - izuzetna lokacija, dvorište, pola kuće;144.999,00;"Beograd ";"Opština Vračar ";"Crveni krst ";67;44.795856;20.4882292
Blok 21 - Lux, 3sb, cg, otvoren pogled, namešten;229.888,00;"Beograd ";"Opština Novi Beograd ";"Arena ";68;null;null
Zemun, Save Kovačevića;130.000,00;"Beograd ";"Opština Zemun ";"Save Kovačevića ";56;44.793881;20.5275571
Crveni krst - dva garažna mesta u ceni;250.000,00;"Beograd ";"Opština Vračar ";"Crveni krst ";104;44.795856;20.4882292
1.5 stan u izgradnji, Ledine, Vila Mara;72.460,00;"Beograd ";"Opština Novi Beograd ";"Ledine ";36;44.8035245;20.3432558
1.5 stan u izgradnji, Ledine, Vila Mara;81.160,00;"Beograd ";"Opština Novi Beograd ";"Ledine ";41;44.8035245;20.3432558
Savada - 3, 3.5 Lux, Duplex;658.000,00;"Beograd ";"Opština Novi Beograd ";"Tošin bunar ";188;44.8174406;20.3948763
2.5 stan novije gradnje, Vračar,Cerska;180.000,00;"Beograd ";"Opština Vračar ";"Crveni krst ";61;44.795856;20.4882292
2.0 funkcionalan, uknjižen stan, Ledine;74.900,00;"Beograd ";"Opština Novi Beograd ";"Ledine ";49;44.8035245;20.3432558
Vespučijeva, 2,5 Bezanijska Kosa 3 ID#1173;127.000,00;"Beograd ";"Opština Novi Beograd ";Bežanijska kosa 3;66;44.8200035;20.3796226
1.5 nov stan na Ledinama, u blizini okretnice;68.900,00;"Beograd ";"Opština Novi Beograd ";"Ledine ";32;44.8035245;20.3432558
1.0 renoviran stan,Sup,Jovana Avakumovića;130.000,00;"Beograd ";"Opština Palilula ";"Bulevar despota Stefana ";42;44.8172865;20.4790816
3.0 stan u izgradnji, Jakovo centar, građ.dozvola;94.833,00;"Beograd ";"Opština Surčin ";"Jakovo ";62;44.7541559;20.2601547
2.0 stan u izgradnji, Jakovo centar, građ.dozvola;85.238,00;"Beograd ";"Opština Surčin ";"Jakovo ";55;44.7541559;20.2601547
3.0 stan u izgradnji, Jakovo centar, građ.dozvola;102.810,00;"Beograd ";"Opština Surčin ";"Jakovo ";67;44.7541559;20.2601547
2.0 stan u izgradnji, Jakovo centar, građ.dozvola;76.692,00;"Beograd ";"Opština Surčin ";"Jakovo ";50;44.7541559;20.2601547
1.5 stan, Konjarnik, Rudo;110.000,00;"Beograd ";"Opština Zvezdara ";"Konjarnik ";43;44.7827202;20.5067648
Odličan 4.0 dupleks u kući, Tošin bunar;450.000,00;"Beograd ";"Opština Zemun ";"Tošin bunar ";140;44.8174406;20.3948763
Kvalitetna novogradnja, Ledine, povraćaj pdv-a;94.860,00;"Beograd ";"Opština Novi Beograd ";"Ledine ";62;44.8035245;20.3432558
Kvalitetna novogradnja, Ledine, povraćaj pdv-a;94.860,00;"Beograd ";"Opština Novi Beograd ";"Ledine ";62;44.8035245;20.3432558
Kvalitetna novogradnja, Ledine, povraćaj pdv-a;87.210,00;"Beograd ";"Opština Novi Beograd ";"Ledine ";57;44.8035245;20.3432558
Kvalitetna novogradnja, Ledine, povraćaj pdv-a;87.210,00;"Beograd ";"Opština Novi Beograd ";"Ledine ";57;44.8035245;20.3432558
Mirijevski Bulevar, Karaburma, Palilula;79.900,00;"Beograd ";"Opština Palilula ";"Karaburma ";47,27;44.8172662;20.509558
Jurija Gagarina blok 62 - 55m2 + 27m2;140.000,00;"Beograd ";"Opština Novi Beograd ";Blok 62;82;44.8039695;20.376525
Lux stan na Bežanijskoj kosi ID#121646;145.000,00;"Beograd ";"Opština Novi Beograd ";Bežanijska kosa 3;64;44.8200035;20.3796226
Lux, sa garažom;520.000,00;"Beograd ";"Opština Vračar ";"Neimar ";208;null;null
Lux salonac Slavija;430.000,00;"Beograd ";"Opština Savski venac ";"Centar ";123;34.8325353;-92.1873959
Palilula, Bogoslovija, 140 m2, 4.0;220.000,00;"Beograd ";"Opština Palilula ";"Bogoslovija ";140;44.8151594;20.488473
Centar - Palmotićeva u blizini ID#3608;210.000,00;"Beograd ";"Opština Stari grad ";"Centar ";68;34.8325353;-92.1873959
Prodaja lux stana na Autokomandi;363.000,00;"Beograd ";"Opština Voždovac ";"Autokomanda ";143;44.7902717;20.46634
Novogradnja, Vukov spomenik, 65m2, cena bez PDV-a;212.745,00;"Beograd ";"Opština Zvezdara ";"Vukov Spomenik ";65;44.8046413;20.4832729
Voždovac, Medaković 3 - Borivoja Stevanovića 81m2;153.000,00;"Beograd ";"Opština Voždovac ";Medaković 3;81;44.7722771;20.5079556
Antifašističke borbe Arena Novi Beograd Beograd...;325.000,00;"Beograd ";"Opština Novi Beograd ";"Arena ";86;null;null
Rakovica Rakovica 68m2 3t;90.000,00;"Beograd ";"Opština Rakovica ";"Centar ";68;34.8325353;-92.1873959
Mirijevski Bulevar, Karaburma, Palilula;87.900,00;"Beograd ";"Opština Palilula ";"Karaburma ";51,69;44.8172662;20.509558
1.0 (1.5) Konjarnik, renoviran,CG, uknjižen;92.500,00;"Beograd ";"Opština Voždovac ";"Konjarnik ";36;44.7827202;20.5067648
1.5 Banjica, CG, uknjižen;85.000,00;"Beograd ";"Opština Voždovac ";"Banjica ";38;44.7621061;20.4683341
Bezanijska kosa,dvosoban,52 kvm;110.000,00;"Beograd ";"Opština Novi Beograd ";Bežanijska kosa 3;52;44.8200035;20.3796226
Autokomanda, 36m2, III, cg, uk. ID#82559;89.000,00;"Beograd ";"Opština Voždovac ";"Autokomanda ";36;44.7902717;20.46634
Sakura-lux stan sa dva garažna mesta;720.000,00;"Beograd ";"Opština Novi Beograd ";Blok 67a (A blok);114;44.8061288;20.4015421
Zemun-Zelena avenija-40m2-Uknjižen ID#2256;130.000,00;"Beograd ";"Opština Zemun ";"Zelena avenija ";40;44.83776640000001;20.4049409
Konjarnik, Bulevar kralja Aleksandra, 2.0, 50 m2;163.000,00;"Beograd ";"Opština Zvezdara ";"Konjarnik ";50;44.7827202;20.5067648
Nova Galenika, 67m2, V, cg, uknj.;157.000,00;"Beograd ";"Opština Zemun ";"Galenika ";67;44.85708289999999;20.3672942
Duplex, Zvezdara, Zeleno brdo, 82 m2;155.000,00;"Beograd ";"Opština Zvezdara ";"Zeleno brdo ";82;44.7900404;20.5193333
Bežanijska kosa - 1.mesna zajednica ID#3474;235.000,00;"Beograd ";"Opština Novi Beograd ";Bežanijska kosa 1;101;44.82207529999999;20.3882486
Mirijevski Bulevar, Karaburma, Palilula;69.900,00;"Beograd ";"Opština Palilula ";"Karaburma ";41;44.8172662;20.509558
Vračar, Mileševska, odlična investicija ID#4214;130.000,00;"Beograd ";"Opština Vračar ";"Kalenić pijaca ";32;44.8001747;20.475769
Cerak, ulica Lipa, 76m2;160.000,00;"Beograd ";"Opština Čukarica ";"Cerak ";776;44.7520867;20.4184067
Mirijevski Bulevar, Karaburma, Palilula;79.900,00;"Beograd ";"Opština Palilula ";"Karaburma ";47,27;44.8172662;20.509558
Odličan stan u novijoj zgradi ID#120816;160.000,00;"Beograd ";"Opština Zemun ";"Gornji grad ";63;46.2961712;14.8062347
Gundulićev venac, renoviran;83.000,00;"Beograd ";"Opština Stari grad ";"Dorćol ";32;44.8252158;20.460523
Izuzetan stan- povoljna cena;115.000,00;"Beograd ";"Opština Novi Beograd ";Bežanijska kosa 3;62;44.8200035;20.3796226
Batajnica, Zemun;77.000,00;"Beograd ";"Opština Zemun ";"Batajnica ";46;44.9061323;20.2748158
Lux, Novi Beograd, YUBC, 237m2;700.000,00;"Beograd ";"Opština Novi Beograd ";"YUBC ";237;null;null
Novi Beograd, Blok 72 - Dr Ivana Ribara, 53m2;125.000,00;"Beograd ";"Opština Novi Beograd ";Blok 72;53;44.7998622;20.3677259
Novi Beograd Blok 30 78m2 L;250.000,00;"Beograd ";"Opština Novi Beograd ";Blok 30 (B92);78;44.8189461;20.4195249
Višnjička banja, Sunnyville, 46,30 m2;87.000,00;"Beograd ";"Opština Palilula ";"Višnjička Banja ";46,30;44.82226;20.534591
Mirijevo, 75m2, III, cg, uk. ID#80903;142.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";75;44.7854051;20.5461547
Dr Ivana Ribara, Novi Beograd;125.000,00;"Beograd ";"Opština Novi Beograd ";"Dr Ivana Ribara ";53;44.8000403;20.3694329
Vračar, odlična investicija! ID#3654;126.000,00;"Beograd ";"Opština Vračar ";"Kalenić pijaca ";38;44.8001747;20.475769
Zeleni Venac, salonac 59m2 ID#4661;215.000,00;"Beograd ";"Opština Stari grad ";"Zeleni venac ";59;44.8120378;20.4582228
3.0 stan u naselju Vojvode Vlahovića ID#1630;134.000,00;"Beograd ";"Opština Voždovac ";"Vojvode Vlahovića ";62;44.7598913;20.5068129
Zemun, Kalvarija, Zlatiborska, 2.5, 65m2 ID#1894;119.000,00;"Beograd ";"Opština Zemun ";"Kalvarija ";65;54.4156509;23.2236949
Centar prelep salonac ID#1297;495.000,00;"Beograd ";"Opština Stari grad ";"Skupština ";129;44.8115854;20.4658261
Cukarica Zarkovo 129m2 T;125.000,00;"Beograd ";"Opština Čukarica ";"Žarkovo ";129;44.7615346;20.4130631
Jurija Gagarina, blok 61, Novi Beograd ID#1149;185.000,00;"Beograd ";"Opština Novi Beograd ";Blok 61;82;44.8033864;20.3699008
Senjak, 90m2, I, eg, nov, uk. ID#77781;250.000,00;"Beograd ";"Opština Savski venac ";"Senjak ";90;44.7921816;20.4375457
Saobraćajni fakultet,77m2,3.0,1/6,dvostran ID#1404;170.000,00;"Beograd ";"Opština Voždovac ";"Saobraćajni fakultet ";77;44.7658643;20.4832307
Jako lep i sredjen stan 138m2 ID#95437;150.000,00;"Beograd ";"Opština Voždovac ";Medaković 1;138;44.7757766;20.505115
Denkova bašta, Velikomoravska 96m2+L ID#90676;170.000,00;"Beograd ";"Opština Zvezdara ";"Denkova bašta ";96;44.7880311;20.5009891
Novogradnja, odmah useljiv ID#115955;170.000,00;"Beograd ";"Opština Novi Beograd ";Blok 45 (TC Enjub);74;44.7983726;20.3743625
Odlična investicija, za život, lokal(kafić), najam;55.000,00;"Beograd ";"Opština Voždovac ";"Vojvode Vlahovića ";35;44.7598913;20.5068129
Beograd, Zemun, Prvomajska;245.000,00;"Beograd ";"Opština Zemun ";"Prvomajska ";119;45.68258609999999;16.1043823
Beograd, Vidikovac, Stan, 2.0, 64m2;140.000,00;"Beograd ";"Opština Rakovica ";"Vidikovac ";64;44.7383997;20.4205895
Andrićev venac - Kneza Miloša, 120m2+Parking;309.900,00;"Beograd ";"Opština Savski venac ";"Centar ";120;34.8325353;-92.1873959
Kralja Milana, salonac, uknjižen ID#1205;278.000,00;"Beograd ";"Opština Stari grad ";"Terazije ";97;44.8126696;20.4612717
Kralja Milana, salonac, uknjižen ID#12205;278.000,00;"Beograd ";"Opština Savski venac ";"Beograđanka ";97;44.8072274;20.4635488
Stari grad, Kalemegdan - Pariska;450.000,00;"Beograd ";"Opština Stari grad ";"Kalemegdan ";110;44.8222662;20.4508992
Beograd, Blok 29, Stan, 3.0, 67m2;187.600,00;"Beograd ";"Opština Novi Beograd ";Blok 29;67;44.8157598;20.4171526
Palilula, Borča, Borčanskih žrtava 1914, 86m2;153.120,00;"Beograd ";"Opština Palilula ";"Borča ";86;44.8787385;20.4667137
4,0 Savski venac , blizina Beogradjanke , odlican;315.000,00;"Beograd ";"Opština Savski venac ";"Centar ";110;34.8325353;-92.1873959
Troiposoban stan, kod Hrama, namešten;350.000,00;"Beograd ";"Opština Vračar ";"Hram svetog Save ";82;44.7981382;20.4690468
Braće Jerković-Zaplanjska-bez ulaganja, 57m2, I, c;135.000,00;"Beograd ";"Opština Voždovac ";"Vojvode Vlahovića ";57;44.7598913;20.5068129
Skadarlija, 32m2, pst, eg, uknj.;125.000,00;"Beograd ";"Opština Stari grad ";"Skadarlija ";32;44.8177794;20.4647229
Beograđanka, 116m2, III, cg, uknj.;323.000,00;"Beograd ";"Opština Savski venac ";"Beograđanka ";116;44.8072274;20.4635488
Cerak vinogradi, Lipa;175.000,00;"Beograd ";"Opština Čukarica ";"Cerak vinogradi ";76,14;44.7453393;20.422222
Prodaja stana Saobraćajni fakultet,Vojvode Stepe 7;153.000,00;"Beograd ";"Opština Voždovac ";"Saobraćajni fakultet ";70;44.7658643;20.4832307
Prodaja stana Dedinje lux 260m2;650.000,00;"Beograd ";"Opština Savski venac ";"Dedinje ";260;44.77406879999999;20.4560195
Prodaja stana, Ekonomski fakultet 55m2;130.000,00;"Beograd ";"Opština Savski venac ";"Ekonomski fakultet ";55;null;null
Prodaja stana Bogoslovija 54m2;120.000,00;"Beograd ";"Opština Palilula ";"Bogoslovija ";54;44.8151594;20.488473
Stan sa panoramskim pogledom na Dorćolu;190.000,00;"Beograd ";"Opština Stari grad ";"Francuska ";56;46.227638;2.213749
Dvostran, svetao, garaža;232.000,00;"Beograd ";"Opština Novi Beograd ";Blok 30 (B92);87;44.8189461;20.4195249
Beograd, Žarkovo, Stan, 1.5, 30m2;84.900,00;"Beograd ";"Opština Čukarica ";"Žarkovo ";30;44.7615346;20.4130631
Voždovac, Braće Jerković-Vojvode Vlahovića;106.600,00;"Beograd ";"Opština Voždovac ";"Braće Jerković ";41;44.7705535;20.4943111
Luksuzan 2.0 stan kod Kluza 44m2+33m2, Dušana Popo;136.000,00;"Beograd ";"Opština Zvezdara ";"Kluz ";44;46.7712101;23.6236353
Trosoban stan Jove Ilića ID#1136;240.000,00;"Beograd ";"Opština Voždovac ";"Autokomanda ";80;44.7902717;20.46634
Prodaja/West 65/2 garažna mesta/5.0 ID#1188;490.000,00;"Beograd ";"Opština Novi Beograd ";Blok 65;102;44.8126665;20.3980309
Živka Davidovića – Konjarnik ID#37307;125.739,00;"Beograd ";"Opština Zvezdara ";"Konjarnik ";46;44.7827202;20.5067648
Denkova basta, Paje Jovanovica;190.000,00;"Beograd ";"Opština Zvezdara ";"Denkova bašta ";100;44.7880311;20.5009891
Dorcol, Zorza Klemansoa;265.000,00;"Beograd ";"Opština Stari grad ";"Dorćol ";45;44.8252158;20.460523
Luksuzno sređen i kompletno namešten troiposoban s;298.000,00;"Beograd ";"Opština Novi Beograd ";Blok 38;85;44.8180749;20.4047095
Beograd na vodi, Vista, Hercegovacka;545.000,00;"Beograd ";"Opština Savski venac ";"Beograd na vodi ";55;44.80488280000001;20.448043
Sunnyville Premium - Višnjička banja ID#1281;175.800,00;"Beograd ";"Opština Palilula ";"Višnjička Banja ";74;44.82226;20.534591
Trosoban stan -Dedinje kod Pinka ID#1291;215.000,00;"Beograd ";"Opština Savski venac ";"Dedinje ";65;44.77406879999999;20.4560195
Trosoban stan - Mirijevo ID#1292;137.000,00;"Beograd ";"Opština Zvezdara ";"Mirijevo ";74;44.7854051;20.5461547
Dvosoban stan-nov-Zvezdara ID#1293;87.500,00;"Beograd ";"Opština Zvezdara ";"Mali Mokri Lug ";49;44.7744443;20.53607
Jednoiposoban stan-Đeram ID#1294;81.000,00;"Beograd ";"Opština Zvezdara ";"Đeram pijaca ";42;44.80133319999999;20.4872266
Banovo brdo, Toše Jovanovića, 3.0, 134m2 ID#1815;349.000,00;"Beograd ";"Opština Čukarica ";"Banovo brdo ";134;44.7767729;20.4155629
4.0 luksuzan apartman u novogradnji The One ID#130;429.200,00;"Beograd ";"Opština Novi Beograd ";Blok 65;116,24;44.8126665;20.3980309
Palilula Karaburma 56m2 T;98.000,00;"Beograd ";"Opština Palilula ";"Karaburma ";56;44.8172662;20.509558
Kapije Vračara, 76m2, 6/7, Lux;358.800,00;"Beograd ";"Opština Vračar ";"Južni bulevar ";76;44.793588;20.4809591
Jednosoban stan u Zemunu blizu centra / prodaja;75.000,00;"Beograd ";"Opština Zemun ";"Prvomajska ";32,50;45.68258609999999;16.1043823
Izuzetan kompletno renoviran salonac, Savamala ID#;393.000,00;"Beograd ";"Opština Savski venac ";"Centar ";119;34.8325353;-92.1873959
Beograd, Vračar, Sazonova;170.000,00;"Beograd ";"Opština Vračar ";"Južni bulevar ";55;44.793588;20.4809591
Blok 63 - Gandijeva 81kvm(L);164.900,00;"Beograd ";"Opština Novi Beograd ";Blok 63;81;44.805903;20.3823845
Palilula, Bogoslovija - Milice Janković;132.000,00;"Beograd ";"Opština Palilula ";"Bogoslovija ";63;44.8151594;20.488473
Profesorska kolonija, trosoban sa garažom;220.000,00;"Beograd ";"Opština Palilula ";"Profesorska kolonija ";74;44.8148751;20.4802817
Nov, 3.0, 76(T);114.000,00;"Beograd ";"Opština Čukarica ";"Železnik ";76;44.7285926;20.3749395
Rakovica ID#3174;100.000,00;"Beograd ";"Opština Rakovica ";"Centar ";100;34.8325353;-92.1873959
Dvoiposoban stan Bojadzinska - Zvezdara;165.990,00;"Beograd ";"Opština Zvezdara ";"Konjarnik ";65,61;44.7827202;20.5067648
Blok 37 - Bulevar Milutina Milanković;225.000,00;"Beograd ";"Opština Novi Beograd ";Blok 37;92;44.8202941;20.3992782
Novi Beograd, Blok 37, Milutina Milankovića, 100m2;195.000,00;"Beograd ";"Opština Novi Beograd ";Blok 37;100;44.8202941;20.3992782
Čukarica, Cerak Vinogradi, Vinogradski venac, 122m;195.000,00;"Beograd ";"Opština Čukarica ";"Cerak vinogradi ";122;44.7453393;20.422222
Autokomanda, Ranka Tajsića;123.000,00;"Beograd ";"Opština Voždovac ";"Autokomanda ";32;44.7902717;20.46634
Resnik, Edvarda Grga;113.000,00;"Beograd ";"Opština Rakovica ";"Resnik ";92;44.7108421;20.458374
2.5, Blok 37;139.500,00;"Beograd ";"Opština Novi Beograd ";Blok 37;73;44.8202941;20.3992782
Zvezdara, Nikole Doksata;85.000,00;"Beograd ";"Opština Zvezdara ";"Zvezdarska šuma ";39;44.8008537;20.5132406
